text,label
"@thehill @POTUS Stop living in fear! Breakaway, the way we have! #EndTheLockdown Start having rallys again! Isn't it clear CoVID is a scam to take away our Constitution/Rights? It's about tyranny, not disease control! #firefauci #thecureisworse #reopename",pro
"Markets gap away on #ReopenAmerica #es_f, #nq_f, #ym_f @realDonaldTrump https://t.co/3rV9XfH8OR.",pro
@LorenaSGonzalez Stop trying to pit workers against each other! Not sure if you realize Independent Contractors are taxpayers! #keepyourwages #ricoact #recallgonzalez #repealab5 #unionoptout #reopenamerica.,pro
@raleighpolice #reopennc #reopenamerica https://t.co/f5rddWDCtc.,pro
Good decent people need protection and do not need any harassment. They only want to start living again. Closing everything down is not a solution. #reopenamerica #getbacktowork.,pro
@CAgovernor @GavinNewsom @CAPublicHealth @CHHSAgency @Cal_OES The pandemic shall end the day in November when one rich old crazy white guy beats the other rich old crazy white guy for the presidency. And not a day before. #covid2019 #OPENAMERICANOW #reope,pro
"Texas Gov Abbott, Indiana Gov Holcomb need to lead way to #ReopenAmerica Way too much hemming & hawing at Federal level w/ Dr. Doomsday Fauci. Let NY, NJ & other hot spots do what they need to do. Let the rest of us get back to business. Models have been wrong from Day 1.",pro
#reopenamericanow #reopenamerica.,pro
"#GOD give us an #immunesystem for a lesson But God created #viruses for a reason, too baby . #Americans #ReopenAmerica #COVID19 #LiberateMinnesota #LiberateMichigan #LiberateAmericaFromTrump https://t.co/LKiG2ZFEKR.",pro
"Be prepared for a . @GOP sellout to #Pelosi on #MailinBallots Yes, it will be one outrage too many. #ReopenAmerica There has been way too much silence from Rs during the entire #Coronavirus debacle. . @HouseGOP.",pro
@SMSPF @CNN See you in June #reopenohio and #reopenmichigan - epic fail. In the meantime REAL states like #Florida will help us #ReopenAmerica.,pro
Open Illinois rally on May Day in Chicago. #reopenillinois #reopenamerica https://t.co/lkZTtmMrzy.,pro
"I understand #Texans want to be #TexasStrong and #ReopenAmerica. I'm not saying they are right or wrong but as long as #GovernorAndrewCuomo and #NewYork is keeping #NewYorkTough and #NewJersey, #Connecticut remains under #lockdown, America Is, for all intents and purposes, CLOSED.",pro
@BreannaLea17 @HouseholderOH See you in June #reopenohio and #reopenmichigan - epic fail. In the meantime REAL states like #Florida will help us #ReopenAmerica.,pro
We have LAWS in this country not RULES #ReopenAmerica #NOW OUR CONSTITUTION DOES NOT STOP WORKING BECAUSE OF A SCAMDEMIC YES ITS ALL A FUCKING SCAM!!! https://t.co/dZqksH4gs2.,pro
#pelosi #bidendropout #biden #firefauci #endthefed end the #quarantine end the #curfew #lockdownend end the #shutdown #COVID-19 #reopenamerica #OPENAMERICANOW #reopencalifornia #reopencalifornianow https://t.co/d5aJ2ItpV4.,pro
@realdonaldtrump trump!! Please take action now before its too late. So many small businesses are dying. The left is using this to implement a police state. We need your help now!! #reopencalifornianow #reopenamerica https://t.co/bVfm0iQDlO.,pro
@IlhanMN UNBELIEVABLE! Most complete short list of @SpeakerPelosi's #Covid9 bill https://t.co/fYvG51qq8b #millennials #uniteblue #democrats #reopenamerica #coronaviruslockdown #stayathomeorder.,pro
@canadianpm @gavinnewsom @govtimwalz @governorva @govwhitmer @andybeshearky #stop5grollout #endthelockdown #notesting #novaccines #arresttheirpoliticians #arrestbillgates #reopenny #reopenamerica #reopentx #reopenoh #reopenireland #reopencanada #reopennh ,pro
"@aginnt It's almost like there are catastrophic second and third-order effects to making hasty decisions from a centralized authority affecting huge populations. It's almost like it's fucking impossible for ""models"" to capture these effects. #reopenameric",pro
'MAGA Mayday' Freedom Rallies Planned Across U.S. to Protest Lockdowns ?@realDonaldTrump? #ReopenAmerica #ReopenAmericaNow https://t.co/2lBISXgYPL.,pro
#reopenamerica #reopennevada #recallsisolak https://t.co/3jrT5pNr5t.,pro
@MSNBC Get everyone tested should be the first thing. it is a basic right to know if you are infected or no Do not #ReopenAmerica #everyoneshouldbetested.,pro
#reopenamerica @realdonaldtrump @iagovernor.,pro
Killing grandma to own the libs #ReopenAmerica.,pro
RT @cindyscorners: #MAGAMayDay #MAGA #MAGA2020 . @WomenforTrump #rallyforfreedom #MayDay #AmericaFirst #ReopenAmerica #Trump2020 #TrumpPence�.,pro
"@catturd2 Freedom over fear!!! Governors who would enforce unconstitutional ""laws"" makes you wonder what else they're doing behind our backs??? #freedom #ReopenAmerica and @raleighpolice still hasn't apologized to NC citizens! https://t.co/2UkdCWcfeb.",pro
@POTUS @marklevinshow @greggutfeld @re_openamerica @foxnews @breitbartnews #walkaway @CNN @natlgovsassoc @tppatriots #reopenamerica #reopencalifornia #reopenmichigan #tyranny #CENSORED.,pro
"What does this deliberate decision to shut down the country and carpet-bomb our own economy, upon which we all depend, tell us about what we Americans value? -PJB ""Carpet-bomb our own economy."" #ReopenAmerica.",pro
#ReopenMN #ReopenMinnesota rally to begin at 12:00PM CST at the state capital in St. Paul. #reopenamericanow #reopenamerica.,pro
"@seyramo22 @KyreneDad Actually, it's science. The #WuhanCoronaVirus isn't that deadly, it turns out. Democrats are, though. #reopenamerica #openamerica #resist.",pro
"May day may day May 1 - noon California state Capitol Boots on the ground and convoy to surround the California Capitol. Bring your American flags, noise makers and signs. Join the movement: https://t.co/w3BgONpVRy #OperationGridlock #ReopenAmerica #ReopenCalifornia https://t.co/s63dNhkY6J.",pro
#endthefed #reopenamerica #coronavirustruth End the #quarantine end the #curfew end the #lockdown end the #shutdown #covid19pandemic.,pro
"The World can thank #PresidentTrump for a timely, great #OilDeal #OPEC #SaudiArabia #Russia #OilPrice #ThankYouTrump #GreatestPresidentEver #GreatestLeaderOfTheFreeWorld ever #Trump2020 #RedTsunami #WWG1WGA #ReopenAmerica #COVID19 pfft. https://t.co/89GlYGCviy.",pro
#reopenamerica.,pro
#riseup #reopenamerica #reopenvirginia #reopenva.,pro
"As more @DNC Gov's attempt to fine and arrests citizens to squelch FREE SPEECH rally's to #ReopenAmerica, GOD willing #WakeUpAmerica is happening all over the fruited plain! #MAGA #kag2020landslidevictory.",pro
@GovMurphy NJ does not need a committee of pharma executives and Chan-Zuckerberg puppets to tell us when to #OpenUpNJ #MayDay #OpenUpAmerica #ReOpenAmerica.,pro
@CBS_herridge @cbsnews tine to #reopenamerica.,pro
#.@raleighpolice think they supersede the Constitution. #coronavirus #COVID19 #reopenamerica.,pro
"Dear Democrat fear-mongers exploiting #COVID19 to protract a #LiberalLockdown so as to destroy the economy, harm hard-working Americans& undermine @POTUS @realDonaldTrump: YOU STAY HOME...and let the rest of us get back to work!"" #trump2020 #reopenamerica https://t.co/mQz6uII2Lr.",pro
Watch: protesters demand Ohio Gov. Dewine lift 'stay-at-home' order https://t.co/EEAo4S6CqB finally! Recall @govmikedewine ! #ReopenAmerica now!,pro
We DONT NEED any more bills nutty Nancy. We just NEED to #ReopenAmerica NOW!,pro
"Every Restaurant Owner, Every Gym Owner, Every Bar Owner, Every Pastor, Every Shop Owner, etc. OPEN UP YOUR ESTABLISHMENTS ON MAY 1st NO MATTER WHAT. #givemelibertyorgivemecovid #reopenamerica @govpritzker @chicagosmayor @billdeblasio @govwhitmer.",pro
#ReopenAmerica The coronavirus claims two Georgia health care workers.,pro
@MSNBC @KatyTurNBC WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. https://t.co/HwUkncV0nj #operationgridlock #reopenamerica PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! Tomorrow in #LosA,pro
"Imagine if we lived in a country where tomorrow's #Labor and #Union #May1st protests of Amazon, Wal-Mart, Whole Foods, and many many other industries and companies received the same amount of earnest reporting that the #ReopenAmerica crazies do in Mainstream sources. Imagine...",pro
@raleighpolice Protesting an overbearing government is always an essential activity no matter what @NC_Governor says or decrees from his self appointment as the dictator of nc. The first amendment will not be superceded #ReopenAmerica #reopennc.,pro
"Orange County coronavirus cases surpass 2,100 after weekend surge #ReopenAmerica #CloseAmerica #covid19 #CovidProtest https://t.co/Qe9cLoRjqJ.",pro
"@Jimmy_J__ @JasonRobergeVA @GovernorVA @GovLarryHogan @MayorBowser Nurses don't control my rights. They're single-focused on their job (as they should be and I thank them for it). However, we cannot be confined against our will. This is a constitutional d",pro
@CBCKatie 1- Don't make claims unless you know WHO it is for sure 2- @BilldeBlasio is AN ABSOLUTE FCKING NUT for releasing prisoners murderers & rapists into society!!! 3- you are NOT a Journalist. 4- #ReopenAmerica NOW!!,pro
Efficiently Complete the Work of the Bbq/Cooking Party . $7.69 for a Short Time More Detail and BUY NOW: https://t.co/MgmuEifLU9 https://t.co/KMqYUjF0TQ #Hantavirus #ReopenAmerica #TuesdayThoughts Slim Thug Kennedy Center.,pro
"@RBReich @mredshirtshaw #reopenamerica is a plot by the people who want ethnic and native American lives to end. As soon as they #reopenamerica they will isolate and practice a true #lockdown while the rest gas themselves under the guise of ""freedom"".",pro
https://t.co/EJqrXswpD0 #coronavirus #hanta_virus #hantavirus #0325_youmakeskzstaty #reopenamerica #generalstrike #iykeresa #iwillstayathome #onlyfansbabe #obesere #iwillstayathome #asteroid2020 #AMVCA7 #beatfmasksncdc #generalstrike #nigeria #disneyplusuk #quarantinelife.,pro
Fight for your rights America. #Riseup and become lions. Do not let these fascists take your rights from you #ReopenAmerica.,pro
@RepAdamSchiff UNBELIEVABLE! Most complete short list of @SpeakerPelosi's #Covid9 bill https://t.co/fYvG51qq8b #millennials #uniteblue #democrats #reopenamerica #coronaviruslockdown #stayathomeorder.,pro
"#trump praises #reopenamerica #mayday protests across #california as ""very good people"": https://t.co/7y5VrRpIq6 @cnewsfeedus @fbnewsroom @reopenca @gavinnewsom @cagovernor @jinnib @cathaypost384 @sf_cadc @twitternews @twittermedia @twittersf @reimagineradio @twittertv https://t.co/jPzEbeolPD.",pro
FREE AMERICA NOW #ElonMusk #ReopenAmerica #COVID19 #POTUS #QAnon #WWG1WGA https://t.co/lm0d810h0G.,pro
"As I observe the various #ReopenAmerica ""protests"" from a very safe distance in Ontario, I can't help but think Canada needs to keep the border shut and keep the infected Trumpster hordes out of our country. https://t.co/4JVbKQT2gM #COVID19 #StayHome #onpoli.",pro
#reopenamerica #orlando #florida.,pro
We will eventually go back to work and re-open schools. But the threat of a virus will NEVER go away. So how long do we wait? #reopenwa #reopenamerica #OPENAMERICANOW #government #COVID19 #coronavirus #COVID @realcandaceo @dineshdsouza @sgtreport @timcast @tomilahren.,pro
"There are over 3 million confirmed cases of COVID-19 and 200k deaths globally but people think it's a good idea to go to the beach and participate in #ReopenAmerica and #OperationGridlock protests, things are going to get a lot worse #NotDying4WallStreet #GeneralStrike #UBI.",pro
#reopenamerica.,pro
"At this point America it's CONTROL not your health! Our President trusted what the experts said, but they truly have different agendas! #americafirst #madeinusa #voteredtosaveamerica #democratsaredestroyingamerica #reopenamerica #reopencalifornianow.",pro
"@TrumperSeaney @realDonaldTrump ""Stop, children, what's that sound, everybody look what's going down!"" https://t.co/zv4sgwfqYj #openupamerica #mayday #takeourcountryback #reopenamerica.",pro
@sav_says_ WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. https://t.co/HwUkncV0nj #operationgridlock #reopenamerica PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! APRIL 22nd in #LosAngeles,pro
@govmurphy @gregabbott_TX @nygovcuomo @billdeblasio #stop5grollout #endthelockdown #notesting #novaccines #arresttheirpoliticians #arrestbillgates #reopenny #reopenamerica #reopenfl #reopentx #reopenoh #reopenireland #reopencanada #reopennh #reopenca #reo,pro
RT @Viandox007: @realDonaldTrump So low IQ trump's fans... #ReopenAmerica and just wait to see : what will happen in Brazil because of Bol�.,pro
"@mchooyah As #Wuhancoronavirus economic fallout deepens, and American families struggle, compare/contrast Dem vs GOP governors and mayors. Which ""best represent"" their citizens? And which states will recover faster/better? #reopenamerica #2020election.",pro
"#ReopenAmerica we won't live like this! Churches closed Pastors & pregnancy counselors arrested but abortion is allowed Homeless, illegals & ppl released from prison are free to roam the streets .@realDonaldTrump @DonaldJTrumpJr @DanScavino @allidoisowen @DewsNewz @TuckerCarlson.",pro
daily covid-19 cases continue to rise. Either fake numbers or lockdown failing. #FreeAmerica from #BlueTerror elect #Trump4more #endthelockdown now #reopenamerica.,pro
"ICBMs Intercontinental Ballistic Missiles are active. Pointed to #Tokyo and #Beijing from USA, and Irkutsk, Siberia. No way we will give away Hawaii and Kurils. It is safe to #ReOpenAmerica. #tatiana.",pro
#Patriots #FlipThisPoll that's fake due to #Soros #Democrats #BOTS + paid trolls #Trump2020 #WWG1WGA #Harrisburg #PA END: #COVID19 #StayHome #ReopenPA #ReopenAmerica #VoteRedToSaveAmerica from tyrannical #Commie #Democrats.,pro
