index,text,label
1105,The Cure Can't Be Worse Then The Virus #SuicidePrevention #suicide #usa #america #ChineseCoronaVirus #AmericaFirst #trump2020 #KeepAmericaGreat #ReopenAmerica @chrissyteigen @andylassner @JoyVBehar @MeghanMcCain @sunny @MichaelRapaport @DebraMessing https://t.co/we2DnRd9XY.,pro
1106,#reopenamerica How can we reopen when it wasn't closed in the first place? #trumpliesamericansdie #trumpviruscoverup #trumppandemicfailure #COVIDIOT45 #trumpslushfund #trumpmeltdown #trumpcrash #notdying4wallstreet #trumpistheworstpresidentever #racistinchief.,pro
1107,Never give up even hand sanitizers and face mask nur believe say dem go fit to blow one day #ExtendTheLockdown #80inlagos #iamfreedom #workingfromhome.,anti
1108,"I'm not a scientist Or doctor Or economist Or nostradamus But here's what's gonna happen: this pandemic will get so bad in America that Trump will end up reversing his decision to #ReopenAmerica after ""15 Days"" and order a national Stay-At-Home mandate. https://t.co/pJpXVn4IKz.",pro
1109,Let @BorisJohnson PM @10DowningStreet Only rest! We need plenty of Vitamin D with a supplement of Vitamin K to boost our immune system Our body can defeat virus #coronavirus #COVID19 PPE vital for #keyworkers Stay at Home @GOVUK Protect the @nhsuk #nhs #stayhomesaveslives.,anti
1110,"Northern Irish Marathon Runner @scullion262 has a very simple message for you going into the weekend, which WILL help save lives... #sportsafestrong #stayathomeni #stayhomesaveslives @sportninet https://t.co/yo5p7wDRKx.",anti
1111,"If Home Depot, Walmart, Trader Joe's, etc..can innovate all operate safely, then there's no reason not to be actively opening up the economy. #reopenamerica #reopencalifornia https://t.co/eTVqcxwxiF.",pro
1112,@mcuban @JoinPaladin @ABAesq @LSCtweets @goclio @LegalZoom The virus is not a threat. Just ask @elonmusk #reopenamerica.,pro
1113,"Thanks for the shoutout, @GovWaste! Too often, government chooses winners and losers in our economy. We need to ensure that any #COVID?19 relief is targeted and equitable, and geared toward how to #ReopenAmerica! It should NOT discriminate based on ownership. #ampFW.",pro
1114,#reopenoregon #reopenamerica #getbacktowork.,pro
1115,Which iphone should you get? Best buyer's guide! https://t.co/oUlIrHXNHf read now! - #review #suggestion #offer #deal #iphone #phone #cell #ios #best #take #get #buy #iphone11 #guide #corona #covid_19 #motivation #mood #workingfromhome #vs #coronaviruslockdown #reopenamerica #rt https://t.co/zXDmyfUpja.,pro
1116,Join your state rally on May 1! #openupamerica #mayday #takeourcountryback #reopenamerica.,pro
1117,"THIS IS IT! - #reopenamerica. From #California to #Illinois, to #NewYork & #Virginia. From #Montana to #SouthDakota, to #Missouri, #Georgia & #Florida. #reopenamericanow. #Staysafe, but #America, our economy, our people need to get back to work. #coronavirus #covid_19 #covid.",pro
1118,#extendthelockdown #wetherspoons #dailybriefinguk #borisbaby #itsaboy #internationaldanceday #postalworkersday #pmqs #nsfwtwitter #buymynudes #buymycontent #sellingcontent #sellingpictures #sellingvids #feetfettish #ass #slut #pussy #feetbuyers #horny #dm #paypal #nudes DM to buy https://t.co/4VPf7pCjs0.,anti
1119,#fakenews #reopenamerica #americanresurrection.,pro
1120,"1984 ""Misinformation"" #BigTech Takedown Inquires and Zuckerberg https://t.co/qQLfgV3tpI Just who determines what info is True or Labeled False?! #ReOpenAmerica is a Statement and an inevitable outcome unless� https://t.co/3dfhFKhRUl.",pro
1121,@LeoHoifanara @TIME CoronaVirus has peaked at 1/5th the number of deaths of the regular flu. #reopenamerica.,pro
1122,#CBC #CTV #whitehousebriefing #canadacovid19 #canadalockdown #canadaemergencyresponsebenefit #COVID19 #COVIDIDIOTS #extendthelockdown #extendlockdown #cancelipl20.,anti
1123,#extendlockdown #extendthelockdown @galvnews @lavernianews @houstonchron @dallasnews @texascatholic @easttexasreview @bulariat @vicadvocate @elpasotimes @startelegram @statesman @voanewsgroup @bmtenterprise @the_naut @aframnews https://t.co/A52u9ntbRo.,anti
1124,@mitchellvii I don't recall dr. Fauci calling for closing any gay bars or bath houses in the 80s because of the deadly AIDs virus. Also don't think we have a vaccine against it either. #ReopenAmerica.,pro
1125,"#ExtendTheLockdown , #DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY.",anti
1126,"We didn't comply w/the shutdowns and social distancing because we were told to, we did it because of the ""expert"" science about #Covid19 that we were told. That science is being proven wrong, so our consent is being withdrawn. #consentofthegoverned #reopenamerica.",pro
1127,"@greenka40 @PandionFishing @raleighpolice Wrong, prove it with numbers, not rhetoric. #reopennc #reopenamerica.",pro
1128,Over 10 million people in LA County. Do the math. #reopenamerica #reopencalifornia #recallgavinnewsom.,pro
1129,Glad it was there to service the 20 patients! #ReopenAmerica @NYGovCuomo @BilldeBlasio @Andy @MeghanMcCain @sunny @HarveyLevinTMZ @chrissyteigen @andersoncooper @JoyVBehar @ChrisCuomo @POTUS #ChineseCoronaVirus #nyc #newyork #USNSComfort #trump2020 #ThankYouPresidentTrump https://t.co/enSOWIb5H6.,pro
1130,"Tryin' to figure this out! #blessed??#stayhomesaveslives?? #justagirlfromkansas @ Las Vegas, Nevada https://t.co/ByA68OgPwp.",anti
1131,Looks like Texas will be open SOON! #ReopenAmerica https://t.co/yLx3Zib6Qk.,pro
1132,FYI: It's been over 24 hours since the CDC quietly slashed ttheir US death total from Covid-19 by half. https://t.co/JjxdsUeEZc Blue checkmarks are still pretending not to notice. This entire shutdown is based on a false narrative. #ReopenAmerica.,pro
1133,#extendthelockdown. Hell NO Locking down healthy population for an average virus has NEVER been part of normal public health protocol. BAD policy driven by Gates Foundation and Media to trash the economy.,anti
1134,@lolslll ??? ?????? ????? ????? ????? ???????? ??????? ??????? ???????? #?????_????? #???????_????? #CoronavirusLockdown #Hantavirus #21daysLockdown #ReopenAmerica #CurfewInIndia.,pro
1135,@dbongino amen!! #OPENAMERICANOW #reopenamerica #USA #americafirst https://t.co/ZclYWbmhXF.,pro
1136,This is me every morning before I brush my teeth but after I pee. LMAO! #coronalockdown #stayhomesaveslives.,anti
1137,"Real question: for the libertarians wanting to reopen the US, if you're protesting because this is hurting you financially, why don't you go get a job at Walmart or a grocery store? #reopenamerica.",pro
1138,"@YahooNews these are authentic gatherings by sincere #Americans. I've been to 2 protesting #DictatorInslee. No one claims spontaneity; any gathering requires organizing. But these events aren't staged, only Liberals get paid to rally. #medialies #reopenam",pro
1139,@TownofJupiter Bias and Political @TheDemocrats County Mayor @DavidMKerner should be immediately removed from office for breach of state constitutional law . He cannot overide @GovRonDeSantis in an attempt to close down Palm Beach County. This is #SaulAli,pro
1140,and #FauciFraud is there with her He's a Democrat! He's deep state #FireFauci and let's #ReopenAmerica for business!!!,pro
1141,RT @revclub_la: Today @therevcoms & @RefuseFascismLA 1 day after countering the #ReopenAmerica rallies caravanned to Terminal Island Federa�.,pro
1142,First 45 threw a shit fit at the CDC for crashing the stock market when they disclosed real time stats to the American people and warned the spread of COVID-19 was inevitable. Now he wants to negligently #ReopenAmerica before the pandemic is under control. #notdying4wallstreet.,pro
1143,RT @sxbegle: #ReopenAmerica depends on accurate #Covid_19 tests so cases can be ID'd & isolated b4 they infect others. Swab tests miss man�.,pro
1144,this is what happens when petty tyrants are given authority. #reopenamerica #coronaviruspandemic #endtheshutdown https://t.co/IxnJnZGUiz.,pro
1145,"@7News And that obese oompa loompa in Washington wants masses of people spending money at businesses & gathering in services by Easter. Easter! Cases tripling here by the day, and greedy wants to #ReopenAmerica, strictly for financial gain. Disgusting.",pro
1146,RT @jus_rare: Forget #indaboski forget #ExtendTheLockdown This nose mask is a DM away Call 08154150313 Whatsapp 08163891207 Dont be scare�.,anti
1147,@ingrahamangle @ABC #reopenamerica.,pro
1148,@RepDeSaulnier @CoCoHealth This is absolute insanity. The curve has been flattened. CC County Hospitals at 3% capacity. 24 people in TOTAL in all hospitals for Covid and dropping every day. There is ZERO justification for further shut down. OPEN NOW #reop,pro
1149,#reopenamerica.,pro
1150,The rescued snake was released in the wild. #stayhomesaveslives https://t.co/hNHJLHjGO3.,anti
1151,#internationaldanceday #pmqs #borisbaby #extendthelockdown Elon Musk #wednesdaywisdom #wellnesswednesday #happybirthdayrohit #legend #coronadeutschland https://t.co/USCWllrZVk.,anti
1152,I wonder if these protestors know they're being manipulated by groups who don't care about their health but only want to push an agenda. #reopenpa #reopenamerica #PA14 #demcast.,pro
1153,Bro I'm done #thatrona #covid_19 #schools #shutdown #lockdown #toofunny #comedy #laughoutloud #imdead #reopenamerica https://t.co/qMvRiUsvj6.,pro
1154,#reopenamerica.,pro
1155,@AP Yeah because the virus sees color. Victim mentality run wild. #reopenamerica.,pro
1156,#reopenamerica rally planning guide https://t.co/a1PwPVa42v #psbarmy #qarmy #teaparty #tcot #truemaga #MAGA.,pro
1157,"You're SO wrong, @IlhanMN. The livelihoods of millions of non-wealthy Americans depend on getting back to work. I'm one of those who's frustrated & wants our leaders to #ReOpenAmerica. Are you that out of touch with your constituents already?",pro
1158,"""Those calling to #ReopenAmerica are motivated by a love of 'THE POOR'"". I'm not really into finance and stuff but is 'THE POOR' Some new crypto currency? #auspol #covid19aus.",pro
1159,with stats like this in just 3 mnths please lets take the #Covid_19 threat serious lets cherish and protect each other #StayHomeSavesLives https://t.co/pDY4OhlDwq.,anti
1160,@Airtel_Presence @TRAI @MIB_India ???? ??????? ??? ??? ??? ?? ? ??????? ???? ??? ?? ?????? ?? ??? ??? 17 ?????? ?? ??????? ???? ?? ??? ??? ???? ??? 18 ?????? ?? ??????? ?? ???? ??? ? #stayathome #coronaviruspandemic #stayhomesaveslives.,anti
1161,"No ones gonna say anything about our senators insider trading, #DieForTheDow , #ReopenAmerica ( ""with packed churches"" for easter sunday), and the dangerous lack of sufficient government aid to our healthcare workers atm?? You guys are worried about the wrong government.",pro
1162,This is so true. Now we are no longer seeing a spike in coronavirus cases so it is safe to compare the numbers to the flu. It is more than time to reopen America!! #reopenamerica #reopennc #americafirst #wethepeople.,pro
1163,"@collector_vault I live at home with fighting parents, struggling to do schoolwork, and dealing with a family that will not accept I am trans. I still want to #ExtendTheLockdown , because it's not about me.",anti
1164,@OriginalAngMax @CAgovernor @GavinNewsom @CAPublicHealth @CHHSAgency @Cal_OES Yes my family and I are getting back to our lives. #reopenamerica #recallgavinnewsom.,pro
1165,Your Governor's Executive Order is in violation of the Constitution Remember @raleighpolice Who stands with #BlueLivesMatter and Who doesn't... The side you are choosing HATES you~spits on you + throws stuff on you Choose your opponents wisely. #reopennc #reopenamerica #SCOTUS.,pro
1166,#ReopenAmerica is trending? Hmm.,pro
1167,@sheryMuslima1 @SpeakerPelosi @SecPompeo @POTUS @realDonaldTrump @WhiteHouse @DrHalaZayed1 @AlsisiOfficial @moiegy #ReopenAmerica reopen the world Theres no Corona its all lies For God sake enough taking from poor to give rich #.,pro
1168,@SkyNewsBreak Not been in Weatherspoons in years... I recall not only the sticky bar but the sticky carpets .... eeughh bad enuf risking catching Covid .. wouldn't want to risk catching anything else.. like a dose of racism... or fever of xenophobia! #Ext,anti
1169,#linkedin #page #business #linkedinpage #heade #cover #linkedincover #linkedinbanner #stayhomestaysafe #USA #australia #canada #startup #extendthelockdown I will design LinkedIn Cover or header and logo design with page Creat . https://t.co/dnEXolwrve.,anti
1170,#ppploan #loan #loans #loanofficer #square #cashapp #bank #credit #stimulus #reopenamerica #grant #accounting #incometax #taxpreparer #tax #salon #barbers #hairstylist #beauty #beautyindustry #like #covid19pandemic� https://t.co/rClopO5CQZ.,pro
1171,The Scottish Football Association has urged clubs to suspend training sessions and comply with government guidelines on the Corona virus crisis. #coronaviruslockdown .. #reopenamerica .. #hantavirus https://t.co/YvvJThl4am.,pro
1172,First time going to the store to buy my son clothes @ackermans...... I was there for 15min tops and when I walked out there where more people entering the shopping centre and I started having a SERIOUS ANXIETY ATTACK #ExtendTheLockdown.,anti
1173,And people wonder why #OperationGridlock happens. #reopenamerica.,pro
1174,How Are You All Friend.Please Link SIgnup $100 free giveaway maney please signup now anyway linksignup now... https://t.co/LvIz89e0Nt #ReopenAmerica #NotDying4WallStreet #TerrenceMcNally #DieForTheDow #CoronavirusLockdown #Carolina #makemoney #maney #online https://t.co/EDWIrpR5hJ.,pro
1175,"The federal government should be delivering N95 or P100 masks to every resident in America. That way we can keep the rate of contagion below 1.0, which would allow us to re-open certain economies. @CNN @acosta @realdonaldtrump @3M #reopenamerica.",pro
1176,YES! #catholic #texas #catholicchurch #florida @lsncatholic @cathgroyper #reopentexas #reopenamerica.,pro
1177,"There ya go, now it looks right. Contact: https://t.co/ht6yoEb7rn #ExtendTheLockdown Elon Musk #PenceIsAnIdiot Free America #COVID Corona #IrrfanKhan #CHEN Amash #AskAGBarr #WednesdayWisdom #wednesdaymorning #ExtendTheLockdown https://t.co/2AQ6rT7Xde.",anti
1178,RT @cindyscorners: #MAGA2020 #MAGA #KAG #KAG2020 #trump2020landslide #reopenamerica #americastrong #americafirst #americaworkstogether #pro�.,pro
1179,Elon Musk is stirring up conversation regarding #COVID19 lockdowns following an interview with CNBC @ElonMusk @CNBC #MichiganTerrorists #StayHome #ReopenAmerica #AmericaStrong https://t.co/Vd75ytsl0t.,pro
1180,#notphysicaldistancing #physicaldistancing @cbccalgary #stayhomesaveslives #COVID19.,anti
1181,God Bless this patriot. I love what he did. #constitutionovercoronavirus #reopenamerica #americafirst #americastrong #recallwhitmer #liberatemichigan #trump2020nowmorethanever #trump2020landsidereelectionvictory #firefaucinow #firefaucihireshiva #vaccinesarenottheanswer https://t.co/BKO3aOG5EB.,pro
