index,text,label
1384,1. This virus is disproportionally killing black folks. 2. Nearly all of the ones screaming protesting around the U.S. are WHITE. 3. The protests started roughly the same time as the findings about how COVID?19 was affecting POC. 4. This is not a coincidence.,pro
1385,"Imagine being Dr. Fauci,graduating first in your class at Cornell,being the director of the NIAID, and having served under 6 U.S presidents … Only to have Joe/Karen from down the street, tell you this virus ai n't shit and that YOU'RE wrong. Could n't be me.",anti
1386,We sure do love our freedom liberties until someone close to us is affected by covid19. Have a little more empathy people. stayhomesaveslives.,anti
1387,covid19effect stayhome safezone safetyfirst safespace COVID19 socialdistacing imlockedup mywindow stayhomestaysafe stayhomesaveslives stayathomechallenge safehands viewfrom iwillsurvive coronavirusuk,anti
1388,"This WorldHealthDay, let 's celebrate and honour the contribution of our heroes, who are engaged to fight the battle against COVID2019. worldhealthday2020 healthforall swasthabharat stayhomestaysafe stayhomesaveslives ji.",anti
1389,We 've got some ideas about how to Save Main Street. smallbiz smallbusiness shoplocal bailoutthepeoplenotcorporations bailoutthepeople buylocal,pro
1390,extendthelockdown.,anti
1391,Young patriots wearing their Trump caps from The MAGA Mall at the ReopenNevada RecallSisolak rally in Las Vegas yesterday.,pro
1392,Everyone who is against like I'm not going back to work til the virus is gone is in for a rough couple of years.,pro
1393,????? ?? ??????? ?? ????? ?? ??? ?? ?????? ?? ????? ?? ??? ??. ?? ?? ?? ??? ?? ???? ????? ???? ???? ?? ???? ???. FastNews News COVID19 Karachi SindhGovt StayHomeSavesLives StayAtHome SindhLockDown PK,anti
1394,"Between 12pm 1pm today we will be hosting our 2nd live Q&A session around CyberCrime. Please join in, ask us a question or leave us a question now and we 'll answer when we go live HomeWorking CyberProtect StayHomeSavesLives",anti
1395,lock the crackpots … then we have an effecient lockdown … Asked to light candel and got out for rally!! extendthelockdown.,anti
1396,"This is unacceptable, we need to be looking after each other, demonstrating compassion kindness not hostility aggression! I this will only apply to minority, but come on Southend we are better than that! SafeAndWell StayHomeSavesLives.",anti
1397,Let 's face it. Any business that is put there is essential to someone. Or they would n't be in business!,pro
1398,Black-Owned Barbershops are being big hard by government-mandated closures.,pro
1399,we 're making golf cart dividers to help protect golfers and allow golf courses to operate closer to capacity! covid_19 golf,pro
1400,"From Lansing, Michigan: The crowd rears its ugly head again. These are not peaceful protesters, these are terrorists. There is absolutely no place in America for armed men who intimidate elected officials in the course of their jobs. ncpol ncga reopenNC.",pro
1401,coronavirus,pro
1402,Trump WANTS us sick! Follow the PPEshortage. Read this comment NoKXL TrumpOwnsEveryDeath COVID19,pro
1403,"Charging over 500,000 Rideshare Drivers in California and union dues as W-2 workers earns these organizations $500,000/day. Organized Labor is the 1 Funding Source for unionoptout reopename",pro
1404,Coronavirus was never a threat to society? coronavirus bioethics medicine.,pro
1405,Not a moment too soon for hungry families. I 've been seeing even more homeless children and adults now.,pro
1406,Like Elena 's Diaries … in TheVampireDiaries VICTOR is on my Homeless Diaries World 's 1st vampire script on Homeless Diaries lovelive TrueStory writersofinstagram IrfanKhan wednesdaymorning wellbeingwednesday dayofdh2020 CHEN ExtendTheLockdown COVID19,anti
1407,"BIG NEVER COMES FROM UN, WHO,QUEENS,PMs, PRESIDENTS! pedos cannibals in power NONESSENTIAL ITEMS, Lockdown =ACT OF WAR AGAINST PEOPLE humanityisnotavirus covid19= SCAM KILLING with 5G -REALITY reopening reopenworld.",pro
1408,Be strong PM and multiply efforts against COVID2019 not only in UK but also in the rest of the world. Speed recovery boss stayhomesaveslives,anti
1409,VP Pence and President Trump are knocking it outta the park on this Fox Town Hall right now! MyPresident TrumpPence2020,pro
1410,"We need this to end, if you 're sick just stay home.-protester at the ReopenMaryland rally in Annapolis.",pro
1411,"please dont fall for this, its a scam kindly retweet to save lives. extendthelockdown prayfor.",anti
1412,Another rally today at Premium Discount Mall on LV BLVD. Cars to assemble 2. Starts RecallSisolak ReopenNevada.,pro
1413,"do u need to be on 4 tv stations each day? 15000 people already died no one is getting there unemployment checks, ur telling people their jobs do n't matter to go work at Walmart what have you done?",pro
1414,Doing fine. Still hoping 4 everything 2 get better go back 2 normal!,pro
1415,"Thank you to local children, Maisie Leighton for their beautiful poster for Pollok Police Station. says thank you very much for your kind support. stayhomesaveslives clapforkeyworkers",anti
1416,"Looks like we are headed for DEFCON 3 now, because we have sheep out there calling armed Patriots 'crazy' for protesting this unconstitutional quarantine and fighting for our freedom. They even have a nice socialist hashtag trending now. Fxckin' MAGA KAG2020",anti
1417,Want to Test/Trace/Treat. It 's the only way to do it right. The New Center explains why the US has fallen behind the curve in testing and how we can get back ahead of it: coronavirus.,pro
1418,"NYT spreading FearMongering and ChickenLittle bullshit. Since this LEAKED document is from FEMA, which is all about preparedness, I'm speculating this is a worst case scenario. Time to",pro
1419,"NEW YORK STATE RALLY Tomorrow, April 16, noon State Capitol in Albany, NY reopennys RT and tag your.",pro
1420,We should be Firing Fauci … … and asking why DrBirx was investigated for scientific fraud re: AIDS vaccine coronavirus firefauci firebirx,pro
1421,"We have sufficient police resources, policing continues, and is able to maintain services. We urge you not to call 101 with general coronavirus enquiries but follow government advice. My officers will engage with you if we see you are posing a danger StayHomeSavesLives Covid19",anti
1422,Trump wants to open the schools again. Good God. Can we lock him up YET? I think it 's time. penceisanidiot extendthelockdown wellnesswednesday remdesivir Gaston County De Blasio Jared kushner free America Elon Musk Powell,anti
1423,Totally agree. AON is not carried on Comcast here in Chicagoland which is an outrage.,pro
1424,"I must admit I'm impressed how smart the Covid19 virus is … It does n't contaminate you at Walmart, Target, Costco, Supermarkets, etc … but it sure will get you at hair salons, nail salons, restaurants, bars and any other small biz. reopenSC",pro
1425,Georgia is protest supporter and will reopen Friday despite raising COVID19 Coronavirus cases deaths. Republican MAGA FoxNews Trump leadership admits there will be more cases. guineapigs on jacksonvillebeach florida CNN MSNBC nurses biden yang,pro
1426,"Shutting down the economy and the assault on liberty, Government response to the coronavirus pandemic, may already be one of greatest man made disasters in our nation 's history. liberty",pro
1427,"Show us the way Georgia. Just like the Domino effects of closing, be the Domino effect of opening. reopennow",pro
1428,"This Unless people get violent, threatening, belligerent etc … I block no one. Not even my criticizers. I follow back all. vegas vegasshutdown coronavirus",pro
1429,ExtendTheLockdown 1st win fight against corona then think about economy,anti
1430,PH Barton and PH Teddington were on patrol today visiting local schools still doing a great job looking after children of key workers. I think we brightened up their day !! StayHomeSavesLives,anti
1431,Check my business on fiverr logo fiverr designer youtube banner ads promote social twitch covid CoronavirusLockdown Streamer gaming panel AMVCA ?????_????? overlay Hantavirus LibertyUniversity graphic dj,pro
1432,solutionarysidebar DURING the American Revolutionary War there was a smallpox outbreak that threatened to kill THOUSANDS of troops. Brits had an advantage cuz they were EXPOSED already and were IMMUNE. American soldiers were not. They kept fighting.,pro
1433,4/27/2020 Connecticut: protesters to hold another rolling rally monday demanding Connecticut reopen. boycottchina,pro
1434,"Thank you DT! RN, OUTSOURCED MARKETING FOR MORE TYRANNY! ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY. Now we have a bunch of SPAM. WE A",anti
1435,"Millions of lives are being sacrificed to save a few thousand? before it 's too late. Should never have forced lockdown, just announcing coronavirus existed would 've been enough to stop the spread and slow the economy. supplyanddemand",pro
1436,Stay at home whether you 're sick or not abc730 auspol StayHomeSavesLives Covid19Australia ShutdownAustralia,anti
1437,"A month ago we were told their would be mass casualties, and filled hospitals even with the shutdown. None of that has materialized.",pro
1438,Not the boss of me! firefauci endtheshutdown constitutionovercoronavirus.,pro
1439,CEO Looney predicts sharper pressure for energytransition post-pandemic as consumers change habits. oilcrash COVID19 extendthelockdown climateaction climatechange renewableenergy,anti
1440,Already booked profit at 1.2080 32PIPS in Sell GBPCHF ExtendTheLockdown COVID19 covid_19nl.,anti
1441,Look at the thread for ExtendTheLockdown Some of them are flat out Spam and about 80% are Nigerian. We should spread the word because it is so obvious. They paid to make that trend as well as DoNotOpenCalifornia and a few others. I appr,anti
1442,Some sign ideas from the reopennh rally!,pro
1443,"LIVE audio coverage of MAYDAY Rally Demonstration, Friday, May 1, 12-2 PM Denver, CO. Guest list: Call/tune, phone: 888-627-6008 Listen only: 701-719-4207 US/CANADA Internet: click show pic. reopencolorado",pro
1444,"IMiss having Nancy S. at Great Clips Bloomingdale cut my hair! ImYourCustomer, HoldOnWereComing, ReopenIllinois,",pro
1445,"???????? ????????? ?? ?????? ?????? ????????: ???? ??? ?????? ??????? ?????? ?? ??? ?????? 31332 ?? ?? ?? ?????? 1007 ?????, 7695 ??? ????? ??| extendthelockdown coronavirus.",anti
1446,Yes. Now.,pro
1447,When you start running out of ideas[::-1] saedi ---> reverse engineer. extendthelockdown,anti
1448,stayhome safezone safetyfirst safespace COVID19 socialdistacing imlockedup mywindow stayhomestaysafe stayhomesaveslives stayathomechallenge safehands viewfrom iwillsurvive coronavirusuk coronavirus,anti
1449,"Pharma is more powerful and has the Dems promoting tracking Americans to give us new drugs that they would like to mandate. Spending massive taxpayer dollars on tech and pharma, vaccine manufacturing, while Americans are being held under a",pro
1450,A strong message to anyone thinking about meeting with friends over the Easter weekend StayHomeSavesLives,anti
1451,"Blue dog news from 'Northampton NPT have been out in Northampton monitoring the virus compliance, so go so far c7097 c7173 StayHomeSavesLives' Report.",anti
1452,reopenvirginia Stop the overreach of these DeepState Socialists DemocratsAreDestroyingAmerica OperationGridlock ReopenVirginia.,pro
